,code,trade_dt,close
34657,CI005003,2011-11-30,4685.8608
34658,CI005004,2011-11-30,1682.9882
34659,CI005005,2011-11-30,1469.3297
34660,CI005006,2011-11-30,2987.2644
34661,CI005007,2011-11-30,2099.5405
34662,CI005008,2011-11-30,3856.0173
34663,CI005009,2011-11-30,1855.3975
34664,CI005010,2011-11-30,3865.0615
34665,CI005011,2011-11-30,3578.7798
34666,CI005012,2011-11-30,4095.8586
34667,CI005013,2011-11-30,3248.0034
34668,CI005014,2011-11-30,3713.1221
34669,CI005015,2011-11-30,2653.6387
34670,CI005016,2011-11-30,3174.0044
34671,CI005017,2011-11-30,2605.0205
34672,CI005018,2011-11-30,4446.8398
34673,CI005019,2011-11-30,7151.1719
34674,CI005020,2011-11-30,3242.4084
34675,CI005021,2011-11-30,2942.106
34676,CI005022,2011-11-30,3950.1567
34677,CI005023,2011-11-30,2957.4072
34678,CI005024,2011-11-30,1265.2401
34679,CI005025,2011-11-30,2228.26
34680,CI005026,2011-11-30,1990.9722
34681,CI005027,2011-11-30,1926.7247
34682,CI005028,2011-11-30,1974.1476
34683,CI005029,2011-11-30,2286.1882
34684,CI005001,2011-12-01,1986.6537
34685,CI005002,2011-12-01,2743.3567
34686,CI005003,2011-12-01,4859.4185
34687,CI005004,2011-12-01,1700.4752
34688,CI005005,2011-12-01,1496.786
34689,CI005006,2011-12-01,3037.7383
34690,CI005007,2011-12-01,2148.4187
34691,CI005008,2011-12-01,3940.1077
34692,CI005009,2011-12-01,1886.7434
34693,CI005010,2011-12-01,3939.8655
34694,CI005011,2011-12-01,3655.7686
34695,CI005012,2011-12-01,4176.2305
34696,CI005013,2011-12-01,3322.0532
34697,CI005014,2011-12-01,3773.6826
34698,CI005015,2011-12-01,2706.1038
34699,CI005016,2011-12-01,3233.1282
34700,CI005017,2011-12-01,2660.3147
34701,CI005018,2011-12-01,4553.165
34702,CI005019,2011-12-01,7216.8794
34703,CI005020,2011-12-01,3289.0715
34704,CI005021,2011-12-01,3026.7271
34705,CI005022,2011-12-01,4123.1304
34706,CI005023,2011-12-01,3054.1516
34707,CI005024,2011-12-01,1283.8044
34708,CI005025,2011-12-01,2256.7776
34709,CI005026,2011-12-01,2017.641
34710,CI005027,2011-12-01,1953.7485
34711,CI005028,2011-12-01,1996.9833
34712,CI005029,2011-12-01,2336.4268
34713,CI005001,2011-12-02,1962.3135
34714,CI005002,2011-12-02,2685.5913
34715,CI005003,2011-12-02,4763.9702
34716,CI005004,2011-12-02,1644.3099
34717,CI005005,2011-12-02,1475.8258
34718,CI005006,2011-12-02,2970.0154
34719,CI005007,2011-12-02,2121.4502
34720,CI005008,2011-12-02,3858.729
34721,CI005009,2011-12-02,1851.7544
34722,CI005010,2011-12-02,3877.542
34723,CI005011,2011-12-02,3591.6963
34724,CI005012,2011-12-02,4065.3777
34725,CI005013,2011-12-02,3244.4346
34726,CI005014,2011-12-02,3695.1467
34727,CI005015,2011-12-02,2672.0779
34728,CI005016,2011-12-02,3184.8296
34729,CI005017,2011-12-02,2609.9141
34730,CI005018,2011-12-02,4482.7598
34731,CI005019,2011-12-02,7174.1235
34732,CI005020,2011-12-02,3198.4395
34733,CI005021,2011-12-02,3032.592
34734,CI005022,2011-12-02,4078.2883
34735,CI005023,2011-12-02,3020.5999
34736,CI005024,2011-12-02,1266.9059
34737,CI005025,2011-12-02,2206.0261
34738,CI005026,2011-12-02,1973.5145
34739,CI005027,2011-12-02,1916.8932
34740,CI005028,2011-12-02,1978.2003
34741,CI005029,2011-12-02,2304.1125
34742,CI005001,2011-12-05,1929.4052
34743,CI005002,2011-12-05,2632.8823
34744,CI005003,2011-12-05,4633.3813
34745,CI005004,2011-12-05,1590.553
34746,CI005005,2011-12-05,1444.437
34747,CI005006,2011-12-05,2866.104
34748,CI005007,2011-12-05,2078.5845
34749,CI005008,2011-12-05,3729.8948
34750,CI005009,2011-12-05,1794.4926
34751,CI005010,2011-12-05,3764.7827
34752,CI005011,2011-12-05,3493.0266
34753,CI005012,2011-12-05,3911.1318
34754,CI005013,2011-12-05,3144.7378
34755,CI005014,2011-12-05,3583.6487
34756,CI005015,2011-12-05,2611.0994
34757,CI005016,2011-12-05,3136.2375
34758,CI005017,2011-12-05,2532.3323
34759,CI005018,2011-12-05,4341.1196
34760,CI005019,2011-12-05,6968.8438
34761,CI005020,2011-12-05,3104.7798
34762,CI005021,2011-12-05,3048.2271
34763,CI005022,2011-12-05,4048.5706
34764,CI005023,2011-12-05,2982.1467
34765,CI005024,2011-12-05,1241.9841
34766,CI005025,2011-12-05,2123.3857
34767,CI005026,2011-12-05,1910.941
34768,CI005027,2011-12-05,1843.1602
34769,CI005028,2011-12-05,1908.6602
34770,CI005029,2011-12-05,2249.1213
34771,CI005001,2011-12-06,1932.0546
34772,CI005002,2011-12-06,2643.0933
34773,CI005003,2011-12-06,4605.46
34774,CI005004,2011-12-06,1592.882
34775,CI005005,2011-12-06,1440.5708
34776,CI005006,2011-12-06,2857.8616
34777,CI005007,2011-12-06,2071.6899
34778,CI005008,2011-12-06,3723.4473
34779,CI005009,2011-12-06,1798.9752
34780,CI005010,2011-12-06,3769.6721
34781,CI005011,2011-12-06,3489.751
34782,CI005012,2011-12-06,3949.1526
34783,CI005013,2011-12-06,3123.9937
34784,CI005014,2011-12-06,3580.71
34785,CI005015,2011-12-06,2611.0596
34786,CI005016,2011-12-06,3147.5469
34787,CI005017,2011-12-06,2533.4209
34788,CI005018,2011-12-06,4345.1997
34789,CI005019,2011-12-06,6900.9429
34790,CI005020,2011-12-06,3082.1494
34791,CI005021,2011-12-06,3029.373
34792,CI005022,2011-12-06,4064.322
34793,CI005023,2011-12-06,2998.3604
34794,CI005024,2011-12-06,1236.8071
34795,CI005025,2011-12-06,2126.0769
34796,CI005026,2011-12-06,1913.3994
34797,CI005027,2011-12-06,1855.6349
34798,CI005028,2011-12-06,1944.7238
34799,CI005029,2011-12-06,2237.5
34800,CI005001,2011-12-07,1935.7274
34801,CI005002,2011-12-07,2649.9475
34802,CI005003,2011-12-07,4616.1475
34803,CI005004,2011-12-07,1592.3315
34804,CI005005,2011-12-07,1439.5377
34805,CI005006,2011-12-07,2858.5535
34806,CI005007,2011-12-07,2074.6772
34807,CI005008,2011-12-07,3723.6887
34808,CI005009,2011-12-07,1804.0471
34809,CI005010,2011-12-07,3785.0366
34810,CI005011,2011-12-07,3501.7329
34811,CI005012,2011-12-07,4012.292
34812,CI005013,2011-12-07,3137.9922
34813,CI005014,2011-12-07,3579.3494
34814,CI005015,2011-12-07,2621.0608
34815,CI005016,2011-12-07,3154.2078
34816,CI005017,2011-12-07,2549.6716
34817,CI005018,2011-12-07,4359.2412
34818,CI005019,2011-12-07,6931.791
34819,CI005020,2011-12-07,3101.7659
34820,CI005021,2011-12-07,3048.071
34821,CI005022,2011-12-07,4123.9771
34822,CI005023,2011-12-07,3000.71
34823,CI005024,2011-12-07,1241.3782
34824,CI005025,2011-12-07,2130.4971
34825,CI005026,2011-12-07,1933.5721
34826,CI005027,2011-12-07,1864.9724
34827,CI005028,2011-12-07,1951.4551
34828,CI005029,2011-12-07,2228.584
34829,CI005001,2011-12-08,1929.5842
34830,CI005002,2011-12-08,2641.6772
34831,CI005003,2011-12-08,4593.2959
34832,CI005004,2011-12-08,1590.1359
34833,CI005005,2011-12-08,1450.6866
34834,CI005006,2011-12-08,2845.0
34835,CI005007,2011-12-08,2078.9417
34836,CI005008,2011-12-08,3739.1973
34837,CI005009,2011-12-08,1802.0643
34838,CI005010,2011-12-08,3779.9399
34839,CI005011,2011-12-08,3506.0481
34840,CI005012,2011-12-08,4022.9182
34841,CI005013,2011-12-08,3135.0586
34842,CI005014,2011-12-08,3569.4929
34843,CI005015,2011-12-08,2626.948
34844,CI005016,2011-12-08,3135.9211
34845,CI005017,2011-12-08,2548.6565
34846,CI005018,2011-12-08,4329.5757
34847,CI005019,2011-12-08,6875.5317
34848,CI005020,2011-12-08,3105.4712
34849,CI005021,2011-12-08,3050.0039
34850,CI005022,2011-12-08,4113.7734
34851,CI005023,2011-12-08,3007.04
34852,CI005024,2011-12-08,1241.8011
34853,CI005025,2011-12-08,2140.345
34854,CI005026,2011-12-08,1945.8341
34855,CI005027,2011-12-08,1875.0657
34856,CI005028,2011-12-08,2009.418
34857,CI005029,2011-12-08,2230.3403
34858,CI005001,2011-12-09,1914.3925
34859,CI005002,2011-12-09,2620.0317
34860,CI005003,2011-12-09,4530.3569
34861,CI005004,2011-12-09,1596.1676
34862,CI005005,2011-12-09,1431.3057
34863,CI005006,2011-12-09,2805.9487
34864,CI005007,2011-12-09,2061.0513
34865,CI005008,2011-12-09,3694.0051
34866,CI005009,2011-12-09,1779.0559
34867,CI005010,2011-12-09,3750.0242
34868,CI005011,2011-12-09,3472.9607
34869,CI005012,2011-12-09,3943.9084
34870,CI005013,2011-12-09,3104.6257
34871,CI005014,2011-12-09,3522.0034
34872,CI005015,2011-12-09,2620.5559
34873,CI005016,2011-12-09,3090.4395
34874,CI005017,2011-12-09,2523.1143
34875,CI005018,2011-12-09,4294.1563
34876,CI005019,2011-12-09,6728.2891
34877,CI005020,2011-12-09,3072.9529
34878,CI005021,2011-12-09,3031.5737
34879,CI005022,2011-12-09,4076.738
34880,CI005023,2011-12-09,3012.0718
34881,CI005024,2011-12-09,1237.5638
34882,CI005025,2011-12-09,2107.8857
34883,CI005026,2011-12-09,1936.5419
34884,CI005027,2011-12-09,1857.2837
34885,CI005028,2011-12-09,1963.8789
34886,CI005029,2011-12-09,2200.1487
34887,CI005001,2011-12-12,1891.1095
34888,CI005002,2011-12-12,2580.9768
34889,CI005003,2011-12-12,4488.2148
34890,CI005004,2011-12-12,1582.4869
34891,CI005005,2011-12-12,1415.9335
34892,CI005006,2011-12-12,2775.3748
34893,CI005007,2011-12-12,2027.2871
34894,CI005008,2011-12-12,3631.1292
34895,CI005009,2011-12-12,1765.3209
34896,CI005010,2011-12-12,3712.4729
34897,CI005011,2011-12-12,3428.6467
34898,CI005012,2011-12-12,3895.7566
34899,CI005013,2011-12-12,3062.5295
34900,CI005014,2011-12-12,3489.0034
34901,CI005015,2011-12-12,2581.6978
34902,CI005016,2011-12-12,3037.5342
34903,CI005017,2011-12-12,2478.3201
34904,CI005018,2011-12-12,4243.3384
34905,CI005019,2011-12-12,6643.7954
34906,CI005020,2011-12-12,3041.0146
34907,CI005021,2011-12-12,3027.0667
34908,CI005022,2011-12-12,4034.4426
34909,CI005023,2011-12-12,2932.1694
34910,CI005024,2011-12-12,1231.0781
34911,CI005025,2011-12-12,2086.2043
34912,CI005026,2011-12-12,1920.1415
34913,CI005027,2011-12-12,1826.9525
34914,CI005028,2011-12-12,1934.3363
34915,CI005029,2011-12-12,2172.0432
34916,CI005001,2011-12-13,1853.478
34917,CI005002,2011-12-13,2504.0969
34918,CI005003,2011-12-13,4311.748
34919,CI005004,2011-12-13,1546.0031
34920,CI005005,2011-12-13,1370.4742
34921,CI005006,2011-12-13,2665.1001
34922,CI005007,2011-12-13,1977.4744
34923,CI005008,2011-12-13,3484.4399
34924,CI005009,2011-12-13,1704.7916
34925,CI005010,2011-12-13,3594.4849
34926,CI005011,2011-12-13,3312.7295
34927,CI005012,2011-12-13,3714.3577
34928,CI005013,2011-12-13,2960.407
34929,CI005014,2011-12-13,3412.6365
34930,CI005015,2011-12-13,2502.0886
34931,CI005016,2011-12-13,2970.3799
34932,CI005017,2011-12-13,2398.4668
34933,CI005018,2011-12-13,4126.2539
34934,CI005019,2011-12-13,6508.4854
34935,CI005020,2011-12-13,2932.1912
34936,CI005021,2011-12-13,2985.0022
34937,CI005022,2011-12-13,3921.3191
34938,CI005023,2011-12-13,2841.8889
34939,CI005024,2011-12-13,1203.2611
34940,CI005025,2011-12-13,2013.7183
34941,CI005026,2011-12-13,1864.8069
34942,CI005027,2011-12-13,1764.8511
34943,CI005028,2011-12-13,1933.1772
34944,CI005029,2011-12-13,2087.1038
34945,CI005001,2011-12-14,1844.1049
34946,CI005002,2011-12-14,2455.9397
34947,CI005003,2011-12-14,4230.3901
34948,CI005004,2011-12-14,1538.3136
34949,CI005005,2011-12-14,1349.1295
34950,CI005006,2011-12-14,2610.4695
34951,CI005007,2011-12-14,1936.225
34952,CI005008,2011-12-14,3396.0374
34953,CI005009,2011-12-14,1667.8188
34954,CI005010,2011-12-14,3538.8484
34955,CI005011,2011-12-14,3250.0076
34956,CI005012,2011-12-14,3649.406
34957,CI005013,2011-12-14,2913.5942
34958,CI005014,2011-12-14,3361.5618
34959,CI005015,2011-12-14,2474.9995
34960,CI005016,2011-12-14,2924.9417
34961,CI005017,2011-12-14,2364.3652
34962,CI005018,2011-12-14,4066.5593
34963,CI005019,2011-12-14,6435.9136
34964,CI005020,2011-12-14,2889.6597
34965,CI005021,2011-12-14,2980.3877
34966,CI005022,2011-12-14,3888.0132
34967,CI005023,2011-12-14,2789.1658
34968,CI005024,2011-12-14,1189.1101
34969,CI005025,2011-12-14,1976.7626
34970,CI005026,2011-12-14,1836.5072
34971,CI005027,2011-12-14,1728.6938
34972,CI005028,2011-12-14,1862.3684
34973,CI005029,2011-12-14,2036.6946
34974,CI005001,2011-12-15,1806.7745
34975,CI005002,2011-12-15,2334.8252
34976,CI005003,2011-12-15,3972.1191
34977,CI005004,2011-12-15,1523.649
34978,CI005005,2011-12-15,1303.1932
34979,CI005006,2011-12-15,2523.562
34980,CI005007,2011-12-15,1894.3829
34981,CI005008,2011-12-15,3287.5579
34982,CI005009,2011-12-15,1625.363
34983,CI005010,2011-12-15,3417.0464
34984,CI005011,2011-12-15,3151.4243
34985,CI005012,2011-12-15,3550.1472
34986,CI005013,2011-12-15,2862.5566
34987,CI005014,2011-12-15,3292.1616
34988,CI005015,2011-12-15,2449.4797
34989,CI005016,2011-12-15,2887.0627
34990,CI005017,2011-12-15,2313.4722
34991,CI005018,2011-12-15,3980.1846
34992,CI005019,2011-12-15,6367.6841
34993,CI005020,2011-12-15,2804.7908
34994,CI005021,2011-12-15,2937.3518
34995,CI005022,2011-12-15,3781.7158
34996,CI005023,2011-12-15,2764.5073
34997,CI005024,2011-12-15,1158.5323
34998,CI005025,2011-12-15,1929.598
34999,CI005026,2011-12-15,1790.0358
35000,CI005027,2011-12-15,1722.9078
35001,CI005028,2011-12-15,1830.6432
35002,CI005029,2011-12-15,1953.7322
35003,CI005001,2011-12-16,1847.1464
35004,CI005002,2011-12-16,2392.3987
35005,CI005003,2011-12-16,4063.7456
35006,CI005004,2011-12-16,1559.6969
35007,CI005005,2011-12-16,1328.6992
35008,CI005006,2011-12-16,2594.0754
35009,CI005007,2011-12-16,1931.9338
35010,CI005008,2011-12-16,3394.7329
35011,CI005009,2011-12-16,1665.8776
35012,CI005010,2011-12-16,3509.5896
35013,CI005011,2011-12-16,3246.4817
35014,CI005012,2011-12-16,3637.5715
35015,CI005013,2011-12-16,2955.095
35016,CI005014,2011-12-16,3378.7905
35017,CI005015,2011-12-16,2515.0942
35018,CI005016,2011-12-16,2972.1758
35019,CI005017,2011-12-16,2367.1501
35020,CI005018,2011-12-16,4066.2229
35021,CI005019,2011-12-16,6468.5098
35022,CI005020,2011-12-16,2864.7156
35023,CI005021,2011-12-16,2991.2905
35024,CI005022,2011-12-16,3851.0295
35025,CI005023,2011-12-16,2845.5366
35026,CI005024,2011-12-16,1184.3011
35027,CI005025,2011-12-16,1988.157
35028,CI005026,2011-12-16,1835.5903
35029,CI005027,2011-12-16,1779.2909
35030,CI005028,2011-12-16,1903.3276
35031,CI005029,2011-12-16,1997.4689
35032,CI005001,2011-12-19,1843.444
35033,CI005002,2011-12-19,2372.2712
35034,CI005003,2011-12-19,4010.8203
35035,CI005004,2011-12-19,1572.4955
35036,CI005005,2011-12-19,1317.8136
35037,CI005006,2011-12-19,2582.197
35038,CI005007,2011-12-19,1923.4191
35039,CI005008,2011-12-19,3396.3696
35040,CI005009,2011-12-19,1666.5511
35041,CI005010,2011-12-19,3503.7402
35042,CI005011,2011-12-19,3242.2014
35043,CI005012,2011-12-19,3782.6555
35044,CI005013,2011-12-19,2977.5151
35045,CI005014,2011-12-19,3381.269
35046,CI005015,2011-12-19,2535.3948
35047,CI005016,2011-12-19,2985.541
35048,CI005017,2011-12-19,2353.49
35049,CI005018,2011-12-19,4066.5884
35050,CI005019,2011-12-19,6423.6787
35051,CI005020,2011-12-19,2873.0222
35052,CI005021,2011-12-19,2996.2249
35053,CI005022,2011-12-19,3826.7034
35054,CI005023,2011-12-19,2847.3884
35055,CI005024,2011-12-19,1178.3916
35056,CI005025,2011-12-19,2004.6949
35057,CI005026,2011-12-19,1854.663
35058,CI005027,2011-12-19,1800.4248
35059,CI005028,2011-12-19,1964.8888
35060,CI005029,2011-12-19,1993.0234
35061,CI005001,2011-12-20,1842.171
35062,CI005002,2011-12-20,2370.2808
35063,CI005003,2011-12-20,4020.5671
35064,CI005004,2011-12-20,1561.7153
35065,CI005005,2011-12-20,1314.5748
35066,CI005006,2011-12-20,2576.5315
35067,CI005007,2011-12-20,1915.2529
35068,CI005008,2011-12-20,3415.0503
35069,CI005009,2011-12-20,1670.6469
35070,CI005010,2011-12-20,3486.283
35071,CI005011,2011-12-20,3218.1067
35072,CI005012,2011-12-20,3727.3823
35073,CI005013,2011-12-20,2967.3042
35074,CI005014,2011-12-20,3374.8264
35075,CI005015,2011-12-20,2493.739
35076,CI005016,2011-12-20,2983.4099
35077,CI005017,2011-12-20,2353.281
35078,CI005018,2011-12-20,4061.2998
35079,CI005019,2011-12-20,6413.2241
35080,CI005020,2011-12-20,2861.2363
35081,CI005021,2011-12-20,2991.7056
35082,CI005022,2011-12-20,3805.2554
35083,CI005023,2011-12-20,2848.7319
35084,CI005024,2011-12-20,1175.4817
35085,CI005025,2011-12-20,1984.8887
35086,CI005026,2011-12-20,1859.0405
35087,CI005027,2011-12-20,1779.097
35088,CI005028,2011-12-20,1911.0247
35089,CI005029,2011-12-20,2002.0886
35090,CI005001,2011-12-21,1813.7074
35091,CI005002,2011-12-21,2330.6697
35092,CI005003,2011-12-21,3911.2021
35093,CI005004,2011-12-21,1526.3805
35094,CI005005,2011-12-21,1295.021
35095,CI005006,2011-12-21,2505.2266
35096,CI005007,2011-12-21,1887.0275
35097,CI005008,2011-12-21,3318.1216
35098,CI005009,2011-12-21,1643.3588
35099,CI005010,2011-12-21,3395.7163
35100,CI005011,2011-12-21,3131.0327
35101,CI005012,2011-12-21,3605.3159
35102,CI005013,2011-12-21,2902.9805
35103,CI005014,2011-12-21,3298.2622
35104,CI005015,2011-12-21,2452.5342
35105,CI005016,2011-12-21,2968.5195
35106,CI005017,2011-12-21,2294.73
35107,CI005018,2011-12-21,3989.0967
35108,CI005019,2011-12-21,6322.3984
35109,CI005020,2011-12-21,2791.6736
35110,CI005021,2011-12-21,2978.5818
35111,CI005022,2011-12-21,3695.7664
35112,CI005023,2011-12-21,2770.4646
35113,CI005024,2011-12-21,1163.1268
35114,CI005025,2011-12-21,1922.88
35115,CI005026,2011-12-21,1836.1558
35116,CI005027,2011-12-21,1750.3262
35117,CI005028,2011-12-21,1881.9
35118,CI005029,2011-12-21,1934.297
35119,CI005001,2011-12-22,1797.9408
35120,CI005002,2011-12-22,2351.9482
35121,CI005003,2011-12-22,3896.4658
35122,CI005004,2011-12-22,1523.6763
35123,CI005005,2011-12-22,1278.0548
35124,CI005006,2011-12-22,2455.5569
35125,CI005007,2011-12-22,1876.1284
35126,CI005008,2011-12-22,3308.8091
35127,CI005009,2011-12-22,1617.1752
35128,CI005010,2011-12-22,3374.7161
35129,CI005011,2011-12-22,3093.0503
35130,CI005012,2011-12-22,3587.6052
35131,CI005013,2011-12-22,2869.748
35132,CI005014,2011-12-22,3276.7683
35133,CI005015,2011-12-22,2430.5547
35134,CI005016,2011-12-22,2960.0249
35135,CI005017,2011-12-22,2252.5867
35136,CI005018,2011-12-22,3958.6819
35137,CI005019,2011-12-22,6309.1836
35138,CI005020,2011-12-22,2734.2427
35139,CI005021,2011-12-22,2996.3008
35140,CI005022,2011-12-22,3649.8882
35141,CI005023,2011-12-22,2752.644
35142,CI005024,2011-12-22,1157.3264
35143,CI005025,2011-12-22,1896.0402
35144,CI005026,2011-12-22,1815.4606
35145,CI005027,2011-12-22,1734.1652
35146,CI005028,2011-12-22,1863.1825
35147,CI005029,2011-12-22,1893.632
35148,CI005001,2011-12-23,1816.5773
35149,CI005002,2011-12-23,2378.0608
35150,CI005003,2011-12-23,3915.5732
35151,CI005004,2011-12-23,1548.2214
35152,CI005005,2011-12-23,1289.3695
35153,CI005006,2011-12-23,2481.0679
35154,CI005007,2011-12-23,1895.1871
35155,CI005008,2011-12-23,3404.3611
35156,CI005009,2011-12-23,1624.3705
35157,CI005010,2011-12-23,3424.2014
35158,CI005011,2011-12-23,3107.8157
35159,CI005012,2011-12-23,3600.698
35160,CI005013,2011-12-23,2915.7092
35161,CI005014,2011-12-23,3299.564
35162,CI005015,2011-12-23,2463.4709
35163,CI005016,2011-12-23,2975.9333
35164,CI005017,2011-12-23,2261.3643
35165,CI005018,2011-12-23,3967.4153
35166,CI005019,2011-12-23,6323.3271
35167,CI005020,2011-12-23,2750.7454
35168,CI005021,2011-12-23,2995.3103
35169,CI005022,2011-12-23,3667.0518
35170,CI005023,2011-12-23,2798.6772
35171,CI005024,2011-12-23,1166.9215
35172,CI005025,2011-12-23,1905.1887
35173,CI005026,2011-12-23,1833.6964
35174,CI005027,2011-12-23,1746.2869
35175,CI005028,2011-12-23,1866.6094
35176,CI005029,2011-12-23,1920.0292
35177,CI005001,2011-12-26,1806.075
35178,CI005002,2011-12-26,2350.3044
35179,CI005003,2011-12-26,3888.4424
35180,CI005004,2011-12-26,1538.8578
35181,CI005005,2011-12-26,1304.3594
35182,CI005006,2011-12-26,2463.4292
35183,CI005007,2011-12-26,1887.7307
35184,CI005008,2011-12-26,3378.4717
35185,CI005009,2011-12-26,1613.4222
35186,CI005010,2011-12-26,3353.8608
35187,CI005011,2011-12-26,3075.0645
35188,CI005012,2011-12-26,3575.3047
35189,CI005013,2011-12-26,2904.1875
35190,CI005014,2011-12-26,3275.4868
35191,CI005015,2011-12-26,2460.9299
35192,CI005016,2011-12-26,2954.3005
35193,CI005017,2011-12-26,2237.3867
35194,CI005018,2011-12-26,3912.8457
35195,CI005019,2011-12-26,6169.2432
35196,CI005020,2011-12-26,2773.1953
35197,CI005021,2011-12-26,2976.5513
35198,CI005022,2011-12-26,3613.7747
35199,CI005023,2011-12-26,2776.8938
35200,CI005024,2011-12-26,1162.7819
35201,CI005025,2011-12-26,1896.0579
35202,CI005026,2011-12-26,1827.2103
35203,CI005027,2011-12-26,1739.4662
35204,CI005028,2011-12-26,1837.0936
35205,CI005029,2011-12-26,1882.9921
35206,CI005001,2011-12-27,1779.1772
35207,CI005002,2011-12-27,2325.1052
35208,CI005003,2011-12-27,3808.3335
35209,CI005004,2011-12-27,1503.4594
35210,CI005005,2011-12-27,1290.1272
35211,CI005006,2011-12-27,2393.1394
35212,CI005007,2011-12-27,1858.7446
35213,CI005008,2011-12-27,3281.8643
35214,CI005009,2011-12-27,1567.36
35215,CI005010,2011-12-27,3282.7258
35216,CI005011,2011-12-27,2993.3423
35217,CI005012,2011-12-27,3498.5315
35218,CI005013,2011-12-27,2838.3015
35219,CI005014,2011-12-27,3206.8718
35220,CI005015,2011-12-27,2395.3562
35221,CI005016,2011-12-27,2915.2822
35222,CI005017,2011-12-27,2174.6584
35223,CI005018,2011-12-27,3807.2556
35224,CI005019,2011-12-27,5972.1118
35225,CI005020,2011-12-27,2697.021
35226,CI005021,2011-12-27,2966.9077
35227,CI005022,2011-12-27,3634.5356
35228,CI005023,2011-12-27,2715.9717
35229,CI005024,2011-12-27,1144.4276
35230,CI005025,2011-12-27,1843.8868
35231,CI005026,2011-12-27,1778.507
35232,CI005027,2011-12-27,1678.17
35233,CI005028,2011-12-27,1761.7068
35234,CI005029,2011-12-27,1807.1647
35235,CI005001,2011-12-28,1788.5767
35236,CI005002,2011-12-28,2331.637
35237,CI005003,2011-12-28,3840.4011
35238,CI005004,2011-12-28,1498.0459
35239,CI005005,2011-12-28,1306.417
35240,CI005006,2011-12-28,2378.7419
35241,CI005007,2011-12-28,1847.9535
35242,CI005008,2011-12-28,3308.4255
